GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity|Electricity|Solar|CSP,GW,,,,,,,,0.272636989,,,,,0.725085065,,,,,4.210522835,,,,,4.633170707,,,,,11.77193905,,,,,53.37739625,,,,,115.8493361,,,,,198.4629532,,,,,317.9378913,,,,,457.4467704,,,,,580.5690281,,,,,703.1423966,,,,,803.7340437,,,,,891.1344314,,,,,965.1215529,,,,,1041.689533,,,,,1130.047732,,,,,1220.93265,,,,,1334.978982,,,,,1347.131193
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity|Electricity|Solar|PV,GW,,,,,,,,3.501562804,,,,,28.72261558,,,,,223.3518637,,,,,563.4826058,,,,,949.2913605,,,,,1904.039653,,,,,2673.380233,,,,,3467.558554,,,,,4206.461504,,,,,4887.627,,,,,5647.144831,,,,,6387.601726,,,,,7348.227655,,,,,8371.689266,,,,,9223.251818,,,,,10018.44282,,,,,10717.79526,,,,,11236.96499,,,,,11805.45949,,,,,13979.64127
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity|Electricity|Wind,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,398.4010605,,,,,588.9637333,,,,,825.4559905,,,,,1468.620439,,,,,2076.772909,,,,,2723.067179,,,,,3100.691528,,,,,3649.56093,,,,,4221.103383,,,,,4761.186078,,,,,5376.926107,,,,,6019.975432,,,,,6661.244822,,,,,7432.414549,,,,,8102.216633,,,,,8674.360557,,,,,9380.424158,,,,,8690.701322
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity|Electricity|Wind|Offshore,GW,,,,,,,,0,,,,,0,,,,,3.57072577,,,,,4.969134267,,,,,11.34926143,,,,,35.03971647,,,,,58.28967219,,,,,85.05163135,,,,,129.0393469,,,,,179.2803891,,,,,218.4466278,,,,,276.8918837,,,,,333.7031221,,,,,379.4858073,,,,,421.0873061,,,,,463.0359125,,,,,490.5532968,,,,,523.9924385,,,,,582.445336,,,,,513.6414785
GCAM5.3_NGFS,Nationally Determined Contributions (NDCs) ,World,Capacity|Electricity|Wind|Onshore,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,394.8303347,,,,,583.9945991,,,,,814.106729,,,,,1433.580723,,,,,2018.483236,,,,,2638.015548,,,,,2971.652181,,,,,3470.280541,,,,,4002.656755,,,,,4484.294194,,,,,5043.222985,,,,,5640.489624,,,,,6240.157516,,,,,6969.378636,,,,,7611.663336,,,,,8150.368118,,,,,8797.978822,,,,,8177.059844
GCAM5.3_NGFS,Net Zero 2050,World,Capacity Additions|Electricity|Solar,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.68382746,,,,,296.8821581,,,,,269.6264953,,,,,280.2315908,,,,,270.1714532,,,,,326.3172409,,,,,456.0987789,,,,,662.1478125,,,,,581.5918122,,,,,531.0773046,,,,,482.3839894,,,,,480.6140682,,,,,559.1929335,,,,,729.9948681,,,,,636.7162579,,,,,590.0677808,,,,,795.7307416
GCAM5.3_NGFS,Net Zero 2050,World,Capacity Additions|Electricity|Solar|CSP,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.116177343,,,,,5.02134572,,,,,19.26523901,,,,,39.67487122,,,,,49.68383178,,,,,78.86190123,,,,,117.631121,,,,,119.7235888,,,,,111.1855778,,,,,109.8971532,,,,,112.8569027,,,,,133.0203707,,,,,161.816306,,,,,152.9082416,,,,,134.532845,,,,,130.6151055,,,,,92.84733142
GCAM5.3_NGFS,Net Zero 2050,World,Capacity Additions|Electricity|Solar|PV,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.56765011,,,,,291.8608124,,,,,250.3612563,,,,,240.5567196,,,,,220.4876214,,,,,247.4553397,,,,,338.4676579,,,,,542.4242237,,,,,470.4062344,,,,,421.1801514,,,,,369.5270867,,,,,347.5936975,,,,,397.3766275,,,,,577.0866265,,,,,502.1834128,,,,,459.4526754,,,,,702.8834102
GCAM5.3_NGFS,Net Zero 2050,World,Capacity Additions|Electricity|Wind,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.70796059,,,,,154.2124852,,,,,220.479079,,,,,271.8777952,,,,,248.4895418,,,,,294.3268169,,,,,365.39015,,,,,435.4361897,,,,,418.2972399,,,,,413.1965107,,,,,402.0018401,,,,,434.6399345,,,,,506.1417838,,,,,540.8285304,,,,,483.5272415,,,,,471.6647201,,,,,185.7963497
GCAM5.3_NGFS,Net Zero 2050,World,Capacity Additions|Electricity|Wind|Offshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.418786516,,,,,3.994534356,,,,,6.277327599,,,,,10.44313323,,,,,13.34719479,,,,,19.15838844,,,,,23.91640321,,,,,23.11929639,,,,,21.08917895,,,,,21.37910174,,,,,21.20102461,,,,,22.02545778,,,,,22.68139532,,,,,20.67203356,,,,,17.47620372,,,,,16.46155388,,,,,5.576513835
GCAM5.3_NGFS,Net Zero 2050,World,Capacity Additions|Electricity|Wind|Onshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.28917408,,,,,150.2179509,,,,,214.2017514,,,,,261.434662,,,,,235.142347,,,,,275.1684285,,,,,341.4737468,,,,,412.3168933,,,,,397.2080609,,,,,391.817409,,,,,380.8008155,,,,,412.6144767,,,,,483.4603885,,,,,520.1564969,,,,,466.0510378,,,,,455.2031662,,,,,180.2198359
GCAM5.3_NGFS,Net Zero 2050,World,Capacity|Electricity|Solar,GW,,,,,,,,3.774199793,,,,,29.44770065,,,,,227.5623866,,,,,731.7914095,,,,,2216.2022,,,,,3564.334677,,,,,4965.492631,,,,,6316.349897,,,,,7720.373715,,,,,9496.638586,,,,,11322.96686,,,,,12882.79344,,,,,14137.02201,,,,,15198.08469,,,,,15969.56883,,,,,16485.0396,,,,,16824.27488,,,,,17099.89711,,,,,17394.84949,,,,,18961.58325
GCAM5.3_NGFS,Net Zero 2050,World,Capacity|Electricity|Solar|CSP,GW,,,,,,,,0.272636989,,,,,0.725085065,,,,,4.210522835,,,,,4.79140955,,,,,29.89813815,,,,,126.2243332,,,,,324.5986893,,,,,573.0178482,,,,,963.1168315,,,,,1550.69155,,,,,2124.202765,,,,,2583.804459,,,,,2934.915869,,,,,3250.781224,,,,,3521.573571,,,,,3742.499496,,,,,3908.42276,,,,,4025.159096,,,,,4128.748858,,,,,4028.701001
GCAM5.3_NGFS,Net Zero 2050,World,Capacity|Electricity|Solar|PV,GW,,,,,,,,3.501562804,,,,,28.72261558,,,,,223.3518637,,,,,727,,,,,2186.304062,,,,,3438.110344,,,,,4640.893941,,,,,5743.332048,,,,,6757.256883,,,,,7945.947036,,,,,9198.764093,,,,,10298.98898,,,,,11202.10614,,,,,11947.30347,,,,,12447.99526,,,,,12742.54011,,,,,12915.85212,,,,,13074.73801,,,,,13266.10063,,,,,14932.88225
GCAM5.3_NGFS,Net Zero 2050,World,Capacity|Electricity|Wind,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,398.4010605,,,,,684,,,,,1455.062426,,,,,2557.457821,,,,,3916.846797,,,,,5155.723781,,,,,6230.433598,,,,,7753.906669,,,,,9148.611225,,,,,10116.873,,,,,10808.94627,,,,,11547.45179,,,,,12225.22731,,,,,12932.97101,,,,,13470.0833,,,,,13794.7837,,,,,14088.01513,,,,,13002.86551
GCAM5.3_NGFS,Net Zero 2050,World,Capacity|Electricity|Wind|Offshore,GW,,,,,,,,0,,,,,0,,,,,3.57072577,,,,,5.664658351,,,,,25.63733013,,,,,57.02396813,,,,,109.2396343,,,,,172.4048825,,,,,266.1028921,,,,,365.7122364,,,,,449.9220803,,,,,503.1523089,,,,,543.3118436,,,,,553.5250245,,,,,544.0702973,,,,,541.880792,,,,,539.795065,,,,,520.2805749,,,,,496.5832213,,,,,414.3385015
GCAM5.3_NGFS,Net Zero 2050,World,Capacity|Electricity|Wind|Onshore,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,394.8303347,,,,,678.3353416,,,,,1429.425096,,,,,2500.433853,,,,,3807.607163,,,,,4983.318898,,,,,5964.330706,,,,,7388.194432,,,,,8698.689145,,,,,9613.720692,,,,,10265.63443,,,,,10993.92677,,,,,11681.15701,,,,,12391.09022,,,,,12930.28824,,,,,13274.50312,,,,,13591.43191,,,,,12588.52701
