,Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
3147,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,R5REF,Primary Energy|Coal,EJ/yr,7.2591,8.6145,9.4071,9.4206,9.1389,8.8849,8.7983,8.8615,9.5693,10.8093,11.9576,13.0873,,15.2549,,14.5279,,11.5815,,8.8184
3148,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,R5REF,Primary Energy|Gas,EJ/yr,19.1814,18.5158,18.147,17.4945,17.7092,19.2424,20.9341,21.9575,22.3265,22.2567,21.2495,19.9058,,16.7122,,14.5226,,12.4661,,10.6715
3149,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,R5REF,Primary Energy|Oil,EJ/yr,6.4927,8.1149,9.2488,9.6175,9.9526,10.498,10.462,9.3944,7.866,6.1732,4.7255,3.5443,,1.6259,,0.3159,,0.253,,0.245
3150,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CAZ,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3151,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CAZ,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3152,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CAZ,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3153,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CAZ,Primary Energy|Coal,EJ/yr,3.6197,3.0711,2.7458,2.0614,1.5396,1.22099999999999,1.0901,1.1223,1.2043,1.3982,1.6297,1.9307,,2.5231,,2.5628,,1.9643,,1.1767
3154,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CAZ,Primary Energy|Gas,EJ/yr,3.2496,3.2559,3.2743,3.2023,3.1952,3.3007,3.2415,3.1034,3.0398,2.9043,2.6736,2.485,,2.335,,2.2506,,1.9152,,1.8167
3155,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CAZ,Primary Energy|Oil,EJ/yr,6.5809,6.8437,6.861,6.6273,6.388,6.2136,5.9047,5.4156,4.7097,3.8183,3.05,2.4291,,1.814,,1.6917,,1.7998,,1.9476
3156,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CHA,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3157,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CHA,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3158,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CHA,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3159,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CHA,Primary Energy|Coal,EJ/yr,54.9694,72.6562,84.7979999999999,83.6169,79.9904,75.274,69.6904,62.2365,55.852,51.4293,47.2578,43.5113,,38.8343,,32.74,,21.7718,,12.5008
3160,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CHA,Primary Energy|Gas,EJ/yr,1.1081,2.4078,7.2321,15.8537,16.9388,18.2248,18.9282,18.4761,18.1209,17.5614,15.1423,11.4838,,7.2191,,5.9228,,5.296,,4.678
3161,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|CHA,Primary Energy|Oil,EJ/yr,15.5508,19.8001,23.7083,26.9259,31.6957,36.6133,39.1826,39.1629,36.2869,31.3578,26.0406,20.7144,,10.4434,,2.6418,,0.3259,,0.1674
3162,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|EUR,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3163,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|EUR,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3164,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|EUR,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3165,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|EUR,Primary Energy|Coal,EJ/yr,14.4828,11.9282,9.4468,7.146,4.9715,3.8517,3.0228,2.4801,2.1844,1.9254,1.7578,1.8108,,1.9161,,1.7343,,1.5331,,1.3632
3166,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|EUR,Primary Energy|Gas,EJ/yr,18.0408,18.1022,15.5872,14.5391,14.6753,14.4569,14.5806,14.1931,13.4429,13.0906,12.3955,11.9433,,10.7788,,9.5961,,7.9898,,7.1018
3167,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|EUR,Primary Energy|Oil,EJ/yr,29.9502,28.4409,25.5532,23.1766,21.5418,20.3648,19.1117,16.9414,14.0886,11.6734,10.2195,9.2703,,6.7186,,3.915,,2.5939,,1.7911
3168,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|IND,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3169,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|IND,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3170,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|IND,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3171,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|IND,Primary Energy|Coal,EJ/yr,8.0275,11.8664,16.4365,21.2274,26.3405,30.2274,31.6024,32.9375,33.5275,33.778,34.2263,34.8989,,38.9668,,47.7775,,52.2845,,51.3678
3172,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|IND,Primary Energy|Gas,EJ/yr,0.993,1.5727,2.0453,2.2143,2.4694,2.7838,3.0369,3.1896,3.3116,3.7752,4.4832,5.3012,,6.6744,,8.1898,,8.633,,8.1706
3173,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|IND,Primary Energy|Oil,EJ/yr,5.1324,6.4059,7.992,9.6953,12.635,16.6333,20.0492,22.1346,23.0445,22.8321,21.1519,18.3875,,11.6565,,4.9557,,1.8096,,1.0099
3174,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|JPN,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3175,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|JPN,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3176,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|JPN,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3177,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|JPN,Primary Energy|Coal,EJ/yr,5.5773,4.9788,5.0215,4.4938,4.0856,3.941,3.6473,3.33699999999999,3.0693,2.7361,2.2858,1.9431,,1.2788,,0.8859,,0.5189,,0.4192
3178,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|JPN,Primary Energy|Gas,EJ/yr,2.7865,4.453,4.3589,3.9163,3.2673,2.6202,2.3597,1.9704,1.7097,1.495,1.2352,1.1503,,1.2331,,1.3495,,1.1328,,0.9331
3179,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|JPN,Primary Energy|Oil,EJ/yr,10.1084,9.3784,8.255,6.9543,6.3628,5.8109,5.3378,4.7675,4.107,3.5145,3.1427,2.746,,1.9066,,1.2058,,0.8742,,0.7625
3180,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|LAM,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3181,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|LAM,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3182,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|LAM,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3183,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|LAM,Primary Energy|Coal,EJ/yr,1.7543,2.2769,3.0624,3.5971,4.2673,5.1342,5.5489,5.666,5.9265,6.7612,7.8311,9.0227,,12.1099,,16.4512,,18.6808,,17.5146
3184,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|LAM,Primary Energy|Gas,EJ/yr,5.136,5.976,6.2825,6.3851,6.6442,7.0229,7.2169,7.1327,6.9948,6.8876,6.7564,6.3385,,5.04899999999999,,4.5307,,4.0143,,3.7553
3185,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|LAM,Primary Energy|Oil,EJ/yr,13.8958,15.6271,16.5096,15.9609,15.6476,15.9366,16.5099,16.7766,16.3984,15.2223,13.3128,11.2357,,7.7799,,3.8334,,1.2509,,0.3508
3186,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|MEA,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3187,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|MEA,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3188,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|MEA,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3189,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|MEA,Primary Energy|Coal,EJ/yr,0.7057,0.7652,0.8017,0.7055,0.6016,0.6432,0.74,1.1453,1.7297,2.6484,3.8087,5.1306,,8.4346,,12.9171,,16.3032,,17.8709
3190,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|MEA,Primary Energy|Gas,EJ/yr,10.6957,15.8322,20.0092,21.5412,22.6221,23.6919999999999,24.5694,25.0851,25.7215,26.4593,27.5156,28.5098,,27.9815,,25.3469,,20.4845,,16.2399
3191,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|MEA,Primary Energy|Oil,EJ/yr,16.1438,17.9797,18.8025,18.8481,19.6433,21.2534,22.487,23.0851,23.3268,22.8149,21.3957,19.4196,,15.5309999999999,,12.0393,,9.1441,,6.8167
3192,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|NEU,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3193,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|NEU,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3194,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|NEU,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3195,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|NEU,Primary Energy|Coal,EJ/yr,1.6459,1.5503,1.4949,1.7429,1.722,1.684,1.6134,1.4604,1.3116,1.3553,1.3337,1.2954,,1.1022,,0.8674,,0.633,,0.4712
3196,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|NEU,Primary Energy|Gas,EJ/yr,1.1866,1.5648,1.8396,1.8855,2.1612,2.4869,2.7301,2.8493,2.9273,3.0048,3.0869,3.1177,,2.87399999999999,,2.668,,2.3379,,2.1326
3197,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|NEU,Primary Energy|Oil,EJ/yr,2.5802,2.7459,2.8165,2.7877,2.8148,2.8967,2.9161,2.7827,2.5445,2.2892,2.1019,1.9989,,1.8707,,1.598,,1.2803,,0.8597
3198,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|OAS,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3199,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|OAS,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3200,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|OAS,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3201,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|OAS,Primary Energy|Coal,EJ/yr,5.7817,6.3988,7.5782,9.9228,12.794,15.2246,16.9163,18.7096,20.8937,23.776,27.2351,31.0858,,40.4864,,49.7013,,49.8609,,44.5383
3202,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|OAS,Primary Energy|Gas,EJ/yr,6.0565,7.9838,9.1811,10.1803,11.5782,13.3174,14.6872,15.3633,15.847,16.6003,17.2113,17.499,,17.4755,,16.7165,,14.1795,,11.6571
3203,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|OAS,Primary Energy|Oil,EJ/yr,14.4366,16.4124,18.0442,19.1747,21.0161,23.6549,25.8613,26.704,25.9845,23.6423,20.3498,16.9353,,9.9334,,3.5375,,0.9474,,0.8469
3204,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|REF,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3205,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|REF,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3206,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|REF,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3207,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|REF,Primary Energy|Coal,EJ/yr,7.2591,8.6145,9.4071,9.4206,9.1389,8.8849,8.7983,8.8615,9.5693,10.8093,11.9576,13.0873,,15.2549,,14.5279,,11.5815,,8.8184
3208,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|REF,Primary Energy|Gas,EJ/yr,19.1814,18.5158,18.147,17.4945,17.7092,19.2424,20.9341,21.9575,22.3265,22.2567,21.2495,19.9058,,16.7122,,14.5226,,12.4661,,10.6715
3209,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|REF,Primary Energy|Oil,EJ/yr,6.4927,8.1149,9.2488,9.6175,9.9526,10.498,10.462,9.3944,7.866,6.1732,4.7255,3.5443,,1.6259,,0.3159,,0.253,,0.245
3210,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|SSA,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3211,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|SSA,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3212,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|SSA,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3213,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|SSA,Primary Energy|Coal,EJ/yr,3.4967,3.6619,3.2783,3.0711,3.8227,6.1167,9.2681,13.046,18.5364,22.209,22.0157,22.0731,,22.1851,,22.395,,21.6233,,20.4183
3214,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|SSA,Primary Energy|Gas,EJ/yr,0.4929,0.7272,0.8542,1.0427,1.5274,2.4144,3.5461,4.736,5.8607,6.9769,8.1354,9.1425,,9.9009,,9.4733,,9.035,,9.3551
3215,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|SSA,Primary Energy|Oil,EJ/yr,2.7304,3.234,3.7376,4.0954,4.9733,6.5884,8.3146,9.7738,11.1653,12.6727,14.0353,15.0121,,17.1054,,19.9122,,22.1371,,23.2247
3216,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|USA,Price|Primary Energy|Coal,US$2010/GJ,0.0,1.5372,1.6134,1.8154,2.0965,2.1122,2.2268,2.3684,2.5719,2.8084,2.7333,3.3087,,3.8381,,4.3942,,4.6414,,4.6139
3217,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|USA,Price|Primary Energy|Gas,US$2010/GJ,0.0,3.8841,3.8571,3.625,4.3626,4.3923,4.9084,5.0589,5.2921,5.6982,5.5416,6.7341,,6.9588,,7.4379,,7.4873,,7.4071
3218,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|USA,Price|Primary Energy|Oil,US$2010/GJ,0.0,9.21,9.5976,9.8058,10.1529999999999,12.173,11.785,13.4232,15.0452,16.4548,17.2715,20.2548,,22.5196,,21.7513,,21.9749,,22.5788
3219,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median),Current Policies ,REMIND-MAgPIE 2.1-4.2 IntegratedPhysicalDamages (median)|USA,Primary Energy|Coal,EJ/yr,24.1639,19.2121,14.3846,13.4652,12.2161,9.2624,8.3249,8.4316,9.7914,11.7763,13.7017,15.9957,,21.9113,,27.0929,,27.6222,,24.7285
